iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ESP,Europe,Spain,2021-11-11,5046335.0,0.0,2292.71,89030.0,0.0,13.71,105509.2,0.0,47.94,1861.45,0.0,0.29,1.43,394.0,8.28,1551.0,32.61,180.0,3.78,1400.0,29.44,63084545.0,103934.0,1328.46,2.19,89196.0,1.88,0.04,25.6,tests performed,73623626.0,38144625.0,37448743.0,2423963.0,276066.0,147008.0,154.81,80.21,78.74,5.1,3091.0,8795.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-14,5071773.0,25438.0,3634.0,89191.0,161.0,23.0,106041.06,531.86,75.98,1864.81,3.37,0.48,1.47,425.0,8.94,1749.0,36.78,211.0,4.44,1554.0,32.67,63299000.0,47138.0,1332.98,0.99,92686.0,1.95,0.04,23.3,tests performed,73886784.0,38164244.0,37474324.0,2647050.0,,154522.0,155.36,80.25,78.8,5.57,3249.0,9154.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,91117.82,11.53,12.19,1918.8
ESP,Europe,Spain,2021-11-15,5071773.0,0.0,3634.0,89191.0,0.0,23.0,106041.06,0.0,75.98,1864.81,0.0,0.48,1.48,422.0,8.87,1726.0,36.29,224.0,4.71,1601.0,33.66,63420271.0,121271.0,1335.53,2.55,94840.0,2.0,0.04,22.2,tests performed,74034325.0,38171026.0,37480526.0,2782583.0,147541.0,150981.0,155.67,80.26,78.81,5.85,3175.0,8865.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-16,5071773.0,0.0,3634.0,89191.0,0.0,23.0,106041.06,0.0,75.98,1864.81,0.0,0.48,1.48,447.0,9.4,1811.0,38.08,231.0,4.86,1693.0,35.6,63551874.0,131603.0,1338.3,2.77,97945.0,2.06,0.05,20.8,tests performed,74168369.0,38177685.0,37487833.0,2904255.0,134044.0,145512.0,155.95,80.27,78.82,6.11,3060.0,8558.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-17,5071773.0,0.0,3634.0,89191.0,0.0,23.0,106041.06,0.0,75.98,1864.81,0.0,0.48,1.49,453.0,9.52,1849.0,38.88,229.0,4.82,1723.0,36.23,63680218.0,128344.0,1341.0,2.7,99944.0,2.1,0.05,19.6,tests performed,74502145.0,38197655.0,37507587.0,3198583.0,333776.0,164941.0,156.65,80.32,78.87,6.73,3468.0,9563.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-18,5071773.0,0.0,3634.0,89191.0,0.0,23.0,106041.06,0.0,75.98,1864.81,0.0,0.48,1.5,458.0,9.63,1940.0,40.79,242.0,5.09,1835.0,38.58,63802707.0,122489.0,1343.58,2.58,102595.0,2.16,0.05,18.9,tests performed,74683916.0,38209702.0,37519860.0,3356529.0,181771.0,151470.0,157.04,80.34,78.89,7.06,3185.0,9297.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-21,5112386.0,40613.0,5801.86,89346.0,155.0,22.14,106890.2,849.14,121.31,1868.05,3.24,0.46,1.51,522.0,10.98,2353.0,49.48,276.0,5.8,2160.0,45.42,64059992.0,53811.0,1349.0,1.13,108713.0,2.29,0.06,17.2,tests performed,74988489.0,38237469.0,37547526.0,3610960.0,,157386.0,157.68,80.4,78.95,7.59,3309.0,10461.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,91943.02,11.52,10.36,1936.18
ESP,Europe,Spain,2021-11-22,5112386.0,0.0,5801.86,89346.0,0.0,22.14,106890.2,0.0,121.31,1868.05,0.0,0.46,1.52,544.0,11.44,2453.0,51.58,295.0,6.2,2332.0,49.03,64202012.0,142020.0,1351.99,2.99,111677.0,2.35,0.06,16.4,tests performed,75173640.0,38249913.0,37557243.0,3776118.0,185151.0,162759.0,158.07,80.43,78.97,7.94,3422.0,11270.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-23,5112386.0,0.0,5801.86,89346.0,0.0,22.14,106890.2,0.0,121.31,1868.05,0.0,0.46,1.51,560.0,11.78,2606.0,54.8,304.0,6.39,2498.0,52.52,64354204.0,152192.0,1355.2,3.2,114619.0,2.41,0.06,15.9,tests performed,75377077.0,38263801.0,37567042.0,3955506.0,203437.0,172673.0,158.49,80.46,78.99,8.32,3631.0,12302.0,0.03,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-24,5112386.0,0.0,5801.86,89346.0,0.0,22.14,106890.2,0.0,121.31,1868.05,0.0,0.46,1.51,569.0,11.96,2698.0,56.73,326.0,6.86,2647.0,55.66,64506929.0,152725.0,1358.41,3.22,118102.0,2.49,0.07,15.2,tests performed,75573156.0,38281333.0,37578516.0,4123858.0,196079.0,153002.0,158.91,80.49,79.02,8.67,3217.0,11954.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-25,5112386.0,0.0,5801.86,89346.0,0.0,22.14,106890.2,0.0,121.31,1868.05,0.0,0.46,1.52,596.0,12.53,2787.0,58.6,346.0,7.28,2735.0,57.51,64651211.0,144282.0,1361.45,3.04,121215.0,2.55,0.07,14.7,tests performed,76026523.0,38288327.0,37582174.0,4567312.0,453367.0,191801.0,159.86,80.51,79.02,9.6,4033.0,11232.0,0.02,41.2,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-28,5171584.0,59198.0,8456.86,89540.0,194.0,27.71,108127.92,1237.72,176.82,1872.11,4.06,0.58,1.53,667.0,14.02,3080.0,64.76,394.0,8.28,2920.0,61.4,64950962.0,62357.0,1367.76,1.31,127281.0,2.68,0.07,13.7,tests performed,76123553.0,38299758.0,37586582.0,4649523.0,,162152.0,160.06,80.53,79.03,9.78,3410.0,8898.0,0.02,39.74,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,92760.02,11.5,10.18,1953.38
ESP,Europe,Spain,2021-11-29,5171584.0,0.0,8456.86,89540.0,0.0,27.71,108127.92,0.0,176.82,1872.11,0.0,0.58,1.53,707.0,14.87,3113.0,65.46,413.0,8.68,2948.0,61.99,65108676.0,157714.0,1371.09,3.32,129523.0,2.73,0.08,13.2,tests performed,76485574.0,38339403.0,37615143.0,4943463.0,362021.0,187419.0,160.82,80.62,79.09,10.39,3941.0,12784.0,0.03,42.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-11-30,5171584.0,0.0,8456.86,89540.0,0.0,27.71,108127.92,0.0,176.82,1872.11,0.0,0.58,1.52,736.0,15.48,3216.0,67.62,427.0,8.98,3012.0,63.33,65288782.0,180106.0,1374.88,3.79,133511.0,2.81,0.08,12.8,tests performed,76680144.0,38356928.0,37624032.0,5109834.0,194570.0,186152.0,161.23,80.65,79.11,10.74,3914.0,13304.0,0.03,42.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-01,5171584.0,0.0,8456.86,89540.0,0.0,27.71,108127.92,0.0,176.82,1872.11,0.0,0.58,1.53,771.0,16.21,3310.0,69.6,455.0,9.57,3077.0,64.7,65474193.0,185411.0,1378.78,3.9,138181.0,2.91,0.08,12.3,tests performed,76899564.0,38379778.0,37638438.0,5289482.0,219420.0,189487.0,161.69,80.7,79.14,11.12,3984.0,14064.0,0.03,42.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-02,5171584.0,0.0,8456.86,89540.0,0.0,27.71,108127.92,0.0,176.82,1872.11,0.0,0.58,1.53,809.0,17.01,3421.0,71.93,479.0,10.07,3158.0,66.4,65664382.0,190189.0,1382.79,4.0,144739.0,3.05,0.08,12.0,tests performed,77157350.0,38409145.0,37655150.0,5499256.0,257786.0,161547.0,162.24,80.76,79.18,11.56,3397.0,17260.0,0.04,42.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-06,5261477.0,0.0,12841.86,89835.0,0.0,42.14,110007.41,0.0,268.5,1878.28,0.0,0.88,1.57,889.0,18.69,3835.0,80.64,574.0,12.07,3496.0,73.51,66121323.0,78763.0,1392.41,1.66,144664.0,3.05,0.09,10.8,tests performed,77541843.0,38447301.0,37677168.0,5819122.0,,150896.0,163.04,80.84,79.22,12.24,3173.0,15414.0,0.03,42.51,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-08,5261477.0,0.0,12841.86,89835.0,0.0,42.14,110007.41,0.0,268.5,1878.28,0.0,0.88,1.65,1037.0,21.8,4405.0,92.62,575.0,12.09,3575.0,75.17,66405601.0,110297.0,1398.4,2.32,133058.0,2.8,0.1,9.6,tests performed,77653701.0,38465787.0,37684831.0,5898138.0,,107734.0,163.28,80.88,79.24,12.4,2265.0,12287.0,0.03,42.51,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-09,5261477.0,0.0,12841.86,89835.0,0.0,42.14,110007.41,0.0,268.5,1878.28,0.0,0.88,1.66,1055.0,22.18,4491.0,94.43,578.0,12.15,3746.0,78.77,66610503.0,204902.0,1402.71,4.32,135160.0,2.85,0.11,9.1,tests performed,77827910.0,38488342.0,37702839.0,6027380.0,174209.0,95794.0,163.65,80.93,79.28,12.67,2014.0,11314.0,0.02,42.51,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-12,5377493.0,116016.0,16573.71,90190.0,355.0,50.71,112433.09,2425.67,346.52,1885.7,7.42,1.06,1.69,1154.0,24.26,5120.0,107.66,562.0,11.82,4200.0,88.31,67077037.0,105288.0,1412.54,2.22,147782.0,3.11,0.12,8.1,tests performed,80647211.0,38514698.0,37721347.0,8799504.0,,457356.0,169.57,80.98,79.32,18.5,9617.0,10991.0,0.02,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,94711.02,11.51,9.33,1994.46
ESP,Europe,Spain,2021-12-13,5377493.0,0.0,16573.71,90190.0,0.0,50.71,112433.09,0.0,346.52,1885.7,0.0,1.06,1.7,1193.0,25.08,5081.0,106.84,602.0,12.66,4376.0,92.01,67300400.0,223363.0,1417.24,4.7,168440.0,3.55,0.13,7.9,tests performed,81104962.0,38541413.0,37742102.0,9210940.0,457751.0,509017.0,170.54,81.04,79.36,19.37,10703.0,13445.0,0.03,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-14,5377493.0,0.0,16573.71,90190.0,0.0,50.71,112433.09,0.0,346.52,1885.7,0.0,1.06,1.69,1232.0,25.9,5164.0,108.58,636.0,13.37,4596.0,96.64,67557973.0,257573.0,1422.66,5.42,180381.0,3.8,0.13,7.7,tests performed,81695378.0,38567949.0,37755238.0,9755692.0,590416.0,585372.0,171.78,81.1,79.39,20.51,12308.0,15915.0,0.03,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-15,5377493.0,0.0,16573.71,90190.0,0.0,50.71,112433.09,0.0,346.52,1885.7,0.0,1.06,1.71,1285.0,27.02,5329.0,112.05,677.0,14.24,4778.0,100.46,67832988.0,275015.0,1428.46,5.79,203912.0,4.29,0.14,7.4,tests performed,82067448.0,38586398.0,37767016.0,10094293.0,372070.0,630535.0,172.56,81.13,79.41,21.22,13258.0,17230.0,0.04,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-16,5377493.0,0.0,16573.71,90190.0,0.0,50.71,112433.09,0.0,346.52,1885.7,0.0,1.06,1.71,1306.0,27.46,5409.0,113.73,689.0,14.49,4864.0,102.27,68116739.0,283751.0,1434.43,5.98,215177.0,4.53,0.14,7.1,tests performed,82518671.0,38607797.0,37777929.0,10507992.0,451223.0,670109.0,173.51,81.18,79.43,22.09,14090.0,17065.0,0.04,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-19,5609092.0,231599.0,33085.57,90691.0,501.0,71.57,117275.38,4842.29,691.76,1896.18,10.48,1.5,1.74,1424.0,29.94,5981.0,125.76,780.0,16.4,5176.0,108.83,68777195.0,147493.0,1448.34,3.11,242880.0,5.12,0.15,6.7,tests performed,83502561.0,39010695.0,37791863.0,11071984.0,,407907.0,175.58,82.03,79.46,23.28,8577.0,70857.0,0.15,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,95634.42,11.5,10.76,2013.91
ESP,Europe,Spain,2021-12-20,5609092.0,0.0,33085.57,90691.0,0.0,71.57,117275.38,0.0,691.76,1896.18,0.0,1.5,1.75,1465.0,30.8,6059.0,127.4,794.0,16.7,5360.0,112.7,69111335.0,334140.0,1455.38,7.04,258705.0,5.45,0.16,6.5,tests performed,,39100658.0,37799170.0,11377250.0,,342903.0,,82.22,79.48,23.92,7210.0,79892.0,0.17,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-21,5609092.0,0.0,33085.57,90691.0,0.0,71.57,117275.38,0.0,691.76,1896.18,0.0,1.5,1.77,1459.0,30.68,6217.0,130.72,796.0,16.74,5611.0,117.98,69522344.0,411009.0,1464.03,8.65,280624.0,5.91,0.16,6.1,tests performed,,39270983.0,37815104.0,11802824.0,,258947.0,,82.57,79.51,24.82,5445.0,100433.0,0.21,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-22,5609092.0,0.0,33085.57,90691.0,0.0,71.57,117275.38,0.0,691.76,1896.18,0.0,1.5,1.78,1511.0,31.77,6401.0,134.59,817.0,17.18,5878.0,123.6,69977874.0,455530.0,1473.62,9.59,306412.0,6.45,0.17,5.7,tests performed,,39405157.0,37832328.0,12254905.0,,206183.0,,82.86,79.55,25.77,4335.0,116966.0,0.25,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-26,6100138.0,491046.0,70149.43,91275.0,584.0,83.43,127542.21,10266.83,1466.69,1908.39,12.21,1.74,1.84,1701.0,35.77,7713.0,162.18,930.0,19.56,7274.0,152.95,71267612.0,206684.0,1500.78,4.35,355774.0,7.49,0.21,4.8,tests performed,,39511819.0,37853370.0,12720094.0,,2724.0,,83.08,79.59,26.75,57.0,71589.0,0.15,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,96592.42,11.5,10.86,2034.08
ESP,Europe,Spain,2021-12-27,6100138.0,0.0,70149.43,91275.0,0.0,83.43,127542.21,0.0,1466.69,1908.39,0.0,1.74,1.87,1722.0,36.21,8024.0,168.72,960.0,20.19,7715.0,162.22,71682205.0,414593.0,1509.51,8.73,367267.0,7.73,0.23,4.4,tests performed,,39567127.0,37858971.0,13031375.0,,2724.0,,83.2,79.6,27.4,57.0,66638.0,0.14,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-28,6100138.0,0.0,70149.43,91275.0,0.0,83.43,127542.21,0.0,1466.69,1908.39,0.0,1.74,1.85,1764.0,37.09,8580.0,180.41,1006.0,21.15,8278.0,174.06,72155694.0,473489.0,1519.48,9.97,376193.0,7.92,0.25,4.0,tests performed,,39619870.0,37865247.0,13411776.0,,2724.0,,83.31,79.62,28.2,57.0,49841.0,0.1,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-12-29,6100138.0,0.0,70149.43,91275.0,0.0,83.43,127542.21,0.0,1466.69,1908.39,0.0,1.74,1.82,1794.0,37.72,8916.0,187.47,1007.0,21.17,8804.0,185.12,72644005.0,488311.0,1529.77,10.28,380876.0,8.02,0.27,3.7,tests performed,83529796.0,39664717.0,37869504.0,13743032.0,,2724.0,175.64,83.4,79.63,28.9,57.0,37080.0,0.08,43.44,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-02,6893516.0,793378.0,113339.71,92006.0,731.0,104.43,144130.22,16588.02,2369.72,1923.67,15.28,2.18,1.71,1853.0,38.96,9804.0,206.15,1020.0,21.45,10399.0,218.66,73815495.0,194533.0,1554.44,4.1,363983.0,7.66,0.32,3.1,tests performed,84250146.0,39807263.0,38016879.0,14272046.0,,104074.0,177.15,83.7,79.94,30.01,2188.0,42206.0,0.09,38.61,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,97313.22,11.46,7.9,2046.17
ESP,Europe,Spain,2022-01-03,6893516.0,0.0,113339.71,92006.0,0.0,104.43,144130.22,0.0,2369.72,1923.67,0.0,2.18,1.69,1962.0,41.25,10855.0,228.24,1052.0,22.12,10916.0,229.53,74207562.0,392067.0,1562.69,8.26,360765.0,7.6,0.33,3.0,tests performed,84506436.0,39859995.0,38028178.0,14596198.0,256290.0,140298.0,177.69,83.81,79.96,30.69,2950.0,41838.0,0.09,38.61,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-04,6893516.0,0.0,113339.71,92006.0,0.0,104.43,144130.22,0.0,2369.72,1923.67,0.0,2.18,1.64,2005.0,42.16,11338.0,238.4,1087.0,22.86,11359.0,238.84,74640237.0,432675.0,1571.81,9.11,354935.0,7.47,0.35,2.9,tests performed,84790916.0,39931922.0,38041112.0,14918066.0,284480.0,180549.0,178.29,83.96,79.99,31.37,3796.0,44579.0,0.09,38.61,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-06,6893516.0,0.0,113339.71,92006.0,0.0,104.43,144130.22,0.0,2369.72,1923.67,0.0,2.18,1.54,2056.0,43.23,12333.0,259.32,1199.0,25.21,12075.0,253.9,75243569.0,185124.0,1584.51,3.9,303985.0,6.4,0.37,2.7,tests performed,84998186.0,39965876.0,38052240.0,15170652.0,,184043.0,178.72,84.03,80.01,31.9,3870.0,37932.0,0.08,38.61,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-09,7786016.0,892500.0,127500.0,93053.0,1047.0,149.57,162790.69,18660.47,2665.78,1945.56,21.89,3.13,1.43,2187.0,45.98,14166.0,297.86,1312.0,27.59,12989.0,273.12,76013868.0,185894.0,1600.73,3.92,314053.0,6.61,0.39,2.6,tests performed,85480089.0,40082392.0,38079025.0,15761630.0,,175706.0,179.74,84.28,80.07,33.14,3695.0,39304.0,0.08,38.6,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,97317.12,11.33,0.04,2046.26
ESP,Europe,Spain,2022-01-10,7786016.0,0.0,127500.0,93053.0,0.0,149.57,162790.69,0.0,2665.78,1945.56,0.0,3.13,1.38,2195.0,46.15,14293.0,300.53,1305.0,27.44,13200.0,277.55,76415302.0,401434.0,1609.19,8.45,315391.0,6.64,0.4,2.5,tests performed,85731280.0,40118975.0,38093934.0,16087053.0,251191.0,174978.0,180.26,84.36,80.1,33.83,3679.0,36997.0,0.08,38.6,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-11,7786016.0,0.0,127500.0,93053.0,0.0,149.57,162790.69,0.0,2665.78,1945.56,0.0,3.13,1.36,2228.0,46.85,14763.0,310.42,1299.0,27.31,13464.0,283.1,76829162.0,413860.0,1617.9,8.72,312704.0,6.58,0.4,2.5,tests performed,86024996.0,40181430.0,38108556.0,16448649.0,293716.0,176297.0,180.88,84.49,80.13,34.59,3707.0,35644.0,0.08,38.59,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-12,7786016.0,0.0,127500.0,93053.0,0.0,149.57,162790.69,0.0,2665.78,1945.56,0.0,3.13,1.33,2227.0,46.83,15005.0,315.5,1293.0,27.19,13721.0,288.51,77239989.0,410827.0,1626.55,8.65,311649.0,6.56,0.4,2.5,tests performed,86326709.0,40240794.0,38125469.0,16812886.0,301713.0,204594.0,181.52,84.61,80.17,35.35,4302.0,41699.0,0.09,38.59,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-13,7786016.0,0.0,127500.0,93053.0,0.0,149.57,162790.69,0.0,2665.78,1945.56,0.0,3.13,1.3,2219.0,46.66,15133.0,318.2,1275.0,26.81,14065.0,295.74,77636182.0,396193.0,1634.9,8.34,341802.0,7.2,0.39,2.6,tests performed,86659108.0,40317861.0,38144506.0,17195074.0,332399.0,237275.0,182.22,84.78,80.21,36.16,4989.0,50284.0,0.11,38.59,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-16,8742522.0,956506.0,136643.71,94440.0,1387.0,198.14,182789.4,19998.71,2856.96,1974.56,29.0,4.14,1.2,2195.0,46.15,16015.0,336.74,1267.0,26.64,14742.0,309.98,78371596.0,146232.0,1650.38,3.08,336818.0,7.09,0.38,2.7,tests performed,87153288.0,40437079.0,38173059.0,17793948.0,,239028.0,183.25,85.03,80.27,37.41,5026.0,50670.0,0.11,38.58,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,97616.02,11.22,2.88,2052.54
ESP,Europe,Spain,2022-01-17,8742522.0,0.0,136643.71,94440.0,0.0,198.14,182789.4,0.0,2856.96,1974.56,0.0,4.14,1.17,2191.0,46.07,16166.0,339.92,1252.0,26.32,14902.0,313.34,78750987.0,379391.0,1658.37,7.99,333669.0,7.03,0.37,2.7,tests performed,87397175.0,40484286.0,38188108.0,18092445.0,243887.0,237985.0,183.77,85.13,80.3,38.04,5004.0,52187.0,0.11,38.58,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-18,8742522.0,0.0,136643.71,94440.0,0.0,198.14,182789.4,0.0,2856.96,1974.56,0.0,4.14,1.14,2230.0,46.89,16531.0,347.59,1254.0,26.37,14906.0,313.42,79134693.0,383706.0,1666.45,8.08,329362.0,6.94,0.36,2.8,tests performed,87645324.0,40532696.0,38201057.0,18397355.0,248149.0,231475.0,184.29,85.23,80.32,38.68,4867.0,50181.0,0.11,38.58,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-19,8742522.0,0.0,136643.71,94440.0,0.0,198.14,182789.4,0.0,2856.96,1974.56,0.0,4.14,1.13,2204.0,46.34,16529.0,347.55,1248.0,26.24,14946.0,314.26,79502849.0,368156.0,1674.2,7.75,323266.0,6.81,0.36,2.8,tests performed,88000590.0,40683950.0,38212331.0,18703458.0,355266.0,239126.0,185.04,85.54,80.35,39.33,5028.0,63308.0,0.13,38.57,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2022-01-20,8742522.0,0.0,136643.71,94440.0,0.0,198.14,182789.4,0.0,2856.96,1974.56,0.0,4.14,1.11,2202.0,46.3,16441.0,345.7,1249.0,26.26,14792.0,311.03,79837230.0,334381.0,1681.25,7.04,314435.0,6.62,0.36,2.8,tests performed,88348566.0,40750121.0,38227400.0,19111590.0,347976.0,241351.0,185.77,85.68,80.38,40.19,5075.0,61751.0,0.13,38.57,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
